Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
457,2.285410e+02,10.131659,3.838560e-05,8.376000
458,2.290370e+02,10.129691,3.838560e-05,8.376000
459,2.295370e+02,10.131262,3.838560e-05,8.376000
460,2.300380e+02,10.133529,3.838560e-05,8.376000
461,2.305400e+02,10.133627,3.838560e-05,8.376000
462,2.310430e+02,10.137177,3.838560e-05,8.376000
463,2.315400e+02,10.140104,3.838560e-05,8.376000
464,2.320390e+02,10.140800,3.838560e-05,8.376000
465,2.325440e+02,10.141166,3.838560e-05,8.376000
466,2.330460e+02,10.142323,3.838560e-05,8.376000
467,2.335370e+02,10.141483,3.838560e-05,8.376000
468,2.340380e+02,10.140376,3.838560e-05,8.376000
469,2.345380e+02,10.137780,3.838560e-05,8.376000
470,2.350430e+02,10.138986,3.838560e-05,8.376000
471,2.355370e+02,10.137242,3.838560e-05,8.376000
472,2.360370e+02,10.138287,3.838560e-05,8.376000
473,2.365410e+02,10.144922,3.838560e-05,8.376000
474,2.370430e+02,10.148666,3.838560e-05,8.376000
475,2.375400e+02,10.152815,3.838560e-05,8.376000
476,2.380400e+02,10.154463,3.838560e-05,8.376000
477,2.385420e+02,10.157427,3.838560e-05,8.376000
478,2.390410e+02,10.154956,3.844520e-05,8.370000
479,2.395410e+02,10.153201,3.844520e-05,8.370000
480,2.400400e+02,10.155667,3.838560e-05,8.376000
481,2.405380e+02,10.153539,3.838560e-05,8.376000
482,2.410380e+02,10.148806,3.838560e-05,8.376000
483,2.415370e+02,10.146109,3.838560e-05,8.376000
484,2.420400e+02,10.145816,3.838560e-05,8.376000
485,2.425410e+02,10.147709,3.838560e-05,8.376000
486,2.430400e+02,10.149150,3.838560e-05,8.376000
487,2.435360e+02,10.150078,3.838560e-05,8.376000
488,2.440360e+02,10.146221,3.838560e-05,8.376000
489,2.445360e+02,10.143034,3.838560e-05,8.376000
490,2.450370e+02,10.144133,3.838560e-05,8.376000
491,2.455430e+02,10.147341,3.838560e-05,8.376000
